question_hash,active,topic,bloom_level,question,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
q_10_q1a_master_0429,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT PERFECT,Apply,You — three mistakes.,have made,made,make,are making,A | have made,Medium,1,ULTRA,1
q_10_q1a_master_0430,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT PERFECT,Apply,Ali — the book twice.,is reading,reads,has read,read,C | has read,Medium,1,PRO,1
q_10_q1a_master_0431,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT PERFECT,Apply,We — our duty.,have done,did,do,are doing,A | have done,Hard,1,PRO,1
q_10_q1a_master_0432,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT PERFECT,Apply,She — never — abroad.,travels,is travelling,has travelled,travelled,C | has travelled,Hard,1,PRO,1
q_10_q1a_master_0433,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT PERFECT,Apply,Hamza ____ a movie already [1].,repairs,is repairing,has repaired,repaired,C | has repaired,Medium,1,ULTRA,1
q_10_q1a_master_0434,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT PERFECT,Apply,Sara ____ the city already [2].,cleaned,cleans,is cleaning,has cleaned,D | has cleaned,Medium,1,ULTRA,1
q_10_q1a_master_0435,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT PERFECT,Apply,Ali ____ a letter already [3].,has written,wrote,writes,is writing,A | has written,Medium,1,ULTRA,1
q_10_q1a_master_0436,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT PERFECT,Apply,The officer ____ dinner already [4].,is preparing,has prepared,prepared,prepares,B | has prepared,Medium,1,ULTRA,1
q_10_q1a_master_0437,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT PERFECT,Apply,My mother ____ a movie already [5].,helps,is helping,has helped,helped,C | has helped,Medium,1,ULTRA,1
q_10_q1a_master_0438,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT PERFECT,Apply,My father ____ the city already [6].,delivered,delivers,is delivering,has delivered,D | has delivered,Medium,1,ULTRA,1
q_10_q1a_master_0439,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT PERFECT,Apply,The girl ____ a letter already [7].,has learned,learned,learns,is learning,A | has learned,Medium,1,ULTRA,1
q_10_q1a_master_0440,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT PERFECT,Apply,The boy ____ dinner already [8].,is visiting,has visited,visited,visits,B | has visited,Medium,1,ULTRA,1
q_10_q1a_master_0441,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT PERFECT,Apply,The captain ____ a movie already [9].,carries,is carrying,has carried,carried,C | has carried,Medium,1,ULTRA,1
q_10_q1a_master_0442,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT PERFECT,Apply,The manager ____ the city already [10].,watched,watches,is watching,has watched,D | has watched,Medium,1,ULTRA,1
q_10_q1a_master_0443,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT PERFECT,Apply,The driver ____ a letter already [11].,has studied,studied,studies,is studying,A | has studied,Medium,1,ULTRA,1
q_10_q1a_master_0444,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT PERFECT,Apply,The child ____ dinner already [12].,is washing,has washed,washed,washes,B | has washed,Medium,1,ULTRA,1
q_10_q1a_master_0445,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT PERFECT,Apply,The farmer ____ a movie already [13].,closes,is closing,has closed,closed,C | has closed,Medium,1,ULTRA,1
q_10_q1a_master_0446,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT PERFECT,Apply,The student ____ the city already [14].,worked,works,is working,has worked,D | has worked,Medium,1,ULTRA,1
q_10_q1a_master_0447,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT PERFECT,Apply,My sister ____ a letter already [15].,has cooked,cooked,cooks,is cooking,A | has cooked,Medium,1,ULTRA,1
q_10_q1a_master_0448,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT PERFECT,Apply,My brother ____ dinner already [16].,is opening,has opened,opened,opens,B | has opened,Medium,1,ULTRA,1
q_10_q1a_master_0449,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT PERFECT,Apply,The doctor ____ a movie already [17].,plays,is playing,has played,played,C | has played,Medium,1,ULTRA,1
q_10_q1a_master_0450,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT PERFECT,Apply,The teacher ____ the city already [18].,planted,plants,is planting,has planted,D | has planted,Medium,1,ULTRA,1
q_10_q1a_master_0451,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT PERFECT,Apply,Bilal ____ a letter already [19].,has finished,finished,finishes,is finishing,A | has finished,Medium,1,ULTRA,1
q_10_q1a_master_0452,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT PERFECT,Apply,Ayesha ____ dinner already [20].,is reading,has read,read,reads,B | has read,Medium,1,ULTRA,1
q_10_q1a_master_0453,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT PERFECT,Apply,Hamza ____ a movie already [21].,repairs,is repairing,has repaired,repaired,C | has repaired,Medium,1,ULTRA,1
q_10_q1a_master_0454,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT PERFECT,Apply,Sara ____ the city already [22].,cleaned,cleans,is cleaning,has cleaned,D | has cleaned,Medium,1,ULTRA,1
sep_10_q1a_master_0025,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT PERFECT CONTINUOUS,Topic,,,,,,,,,,1
q_10_q1a_master_0455,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT PERFECT CONTINUOUS,Apply,I — for two hours.,studied,have studied,have been studying,am studying,C | have been studying,Easy,1,ULTRA,1
q_10_q1a_master_0456,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT PERFECT CONTINUOUS,Apply,She — here since Monday.,has been working,is working,worked,has worked,A | has been working,Easy,1,ULTRA,1
q_10_q1a_master_0457,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT PERFECT CONTINUOUS,Apply,They — cricket since noon.,played,have played,have been playing,are playing,C | have been playing,Easy,1,ULTRA,1
q_10_q1a_master_0458,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT PERFECT CONTINUOUS,Apply,It — for three hours.,has been raining,is raining,rained,has rained,A | has been raining,Medium,1,ULTRA,1
q_10_q1a_master_0459,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT PERFECT CONTINUOUS,Apply,We — for you since morning.,waited,have waited,have been waiting,are waiting,C | have been waiting,Medium,1,ULTRA,1
q_10_q1a_master_0460,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT PERFECT CONTINUOUS,Apply,He — English for five years.,has been learning,is learning,learned,has learned,A | has been learning,Medium,1,ULTRA,1
q_10_q1a_master_0461,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT PERFECT CONTINUOUS,Apply,The child — since dawn.,slept,has slept,has been sleeping,is sleeping,C | has been sleeping,Medium,1,ULTRA,1
q_10_q1a_master_0462,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT PERFECT CONTINUOUS,Apply,My brother — in Karachi since 2024.,has been living,is living,lived,has lived,A | has been living,Medium,1,PRO,1
q_10_q1a_master_0463,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT PERFECT CONTINUOUS,Apply,Students — hard all week.,prepared,have prepared,have been preparing,are preparing,C | have been preparing,Hard,1,PRO,1
q_10_q1a_master_0464,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT PERFECT CONTINUOUS,Apply,The machine — since noon.,has been running,is running,ran,has run,A | has been running,Hard,1,PRO,1
q_10_q1a_master_0465,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT PERFECT CONTINUOUS,Apply,Ayesha ____ since Monday [1].,read,has been reading,is reading,has read,B | has been reading,Medium,1,ELITE,1
q_10_q1a_master_0466,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT PERFECT CONTINUOUS,Apply,Hamza ____ for three days [2].,has repaired,repaired,has been repairing,is repairing,C | has been repairing,Medium,1,ELITE,1
q_10_q1a_master_0467,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT PERFECT CONTINUOUS,Apply,Sara ____ since morning [3].,is cleaning,has cleaned,cleaned,has been cleaning,D | has been cleaning,Medium,1,ELITE,1
q_10_q1a_master_0468,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT PERFECT CONTINUOUS,Apply,Ali ____ for two hours [4].,has been writing,is writing,has written,wrote,A | has been writing,Medium,1,ELITE,1
q_10_q1a_master_0469,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT PERFECT CONTINUOUS,Apply,The officer ____ since dawn [5].,prepared,has been preparing,is preparing,has prepared,B | has been preparing,Medium,1,ELITE,1
q_10_q1a_master_0470,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT PERFECT CONTINUOUS,Apply,My mother ____ for ten minutes [6].,has helped,helped,has been helping,is helping,C | has been helping,Medium,1,ELITE,1
q_10_q1a_master_0471,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT PERFECT CONTINUOUS,Apply,My father ____ since 2024 [7].,is delivering,has delivered,delivered,has been delivering,D | has been delivering,Medium,1,ELITE,1
q_10_q1a_master_0472,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT PERFECT CONTINUOUS,Apply,The girl ____ for five years [8].,has been learning,is learning,has learned,learned,A | has been learning,Medium,1,ELITE,1
q_10_q1a_master_0473,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT PERFECT CONTINUOUS,Apply,The boy ____ since noon [9].,visited,has been visiting,is visiting,has visited,B | has been visiting,Medium,1,ELITE,1
q_10_q1a_master_0474,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT PERFECT CONTINUOUS,Apply,The captain ____ for a week [10].,has carried,carried,has been carrying,is carrying,C | has been carrying,Medium,1,ELITE,1
q_10_q1a_master_0475,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT PERFECT CONTINUOUS,Apply,The manager ____ since Monday [11].,is watching,has watched,watched,has been watching,D | has been watching,Medium,1,ELITE,1
q_10_q1a_master_0476,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT PERFECT CONTINUOUS,Apply,The driver ____ for three days [12].,has been studying,is studying,has studied,studied,A | has been studying,Medium,1,ELITE,1
q_10_q1a_master_0477,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT PERFECT CONTINUOUS,Apply,The child ____ since morning [13].,washed,has been washing,is washing,has washed,B | has been washing,Medium,1,ELITE,1
q_10_q1a_master_0478,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT PERFECT CONTINUOUS,Apply,The farmer ____ for two hours [14].,has closed,closed,has been closing,is closing,C | has been closing,Medium,1,ELITE,1
q_10_q1a_master_0479,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT PERFECT CONTINUOUS,Apply,The student ____ since dawn [15].,is working,has worked,worked,has been working,D | has been working,Medium,1,ELITE,1
q_10_q1a_master_0480,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT PERFECT CONTINUOUS,Apply,My sister ____ for ten minutes [16].,has been cooking,is cooking,has cooked,cooked,A | has been cooking,Medium,1,ELITE,1
q_10_q1a_master_0481,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT PERFECT CONTINUOUS,Apply,My brother ____ since 2024 [17].,opened,has been opening,is opening,has opened,B | has been opening,Medium,1,ELITE,1
q_10_q1a_master_0482,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT PERFECT CONTINUOUS,Apply,The doctor ____ for five years [18].,has played,played,has been playing,is playing,C | has been playing,Medium,1,ELITE,1
q_10_q1a_master_0483,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT PERFECT CONTINUOUS,Apply,The teacher ____ since noon [19].,is planting,has planted,planted,has been planting,D | has been planting,Medium,1,ELITE,1
q_10_q1a_master_0484,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT PERFECT CONTINUOUS,Apply,Bilal ____ for a week [20].,has been finishing,is finishing,has finished,finished,A | has been finishing,Medium,1,ELITE,1
q_10_q1a_master_0485,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT PERFECT CONTINUOUS,Apply,Ayesha ____ since Monday [21].,read,has been reading,is reading,has read,B | has been reading,Medium,1,ELITE,1
q_10_q1a_master_0486,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT PERFECT CONTINUOUS,Apply,Hamza ____ for three days [22].,has repaired,repaired,has been repairing,is repairing,C | has been repairing,Medium,1,ELITE,1
sep_10_q1a_master_0026,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | SECOND / THIRD CONDITIONAL,Topic,,,,,,,,,,1
q_10_q1a_master_0487,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | SECOND / THIRD CONDITIONAL,Apply,"If I were rich, I — the poor.",helped,help,would help,will help,C | would help,Easy,1,ULTRA,1
q_10_q1a_master_0488,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | SECOND / THIRD CONDITIONAL,Apply,"If she knew, she — us.",would tell,will tell,told,tells,A | would tell,Easy,1,ULTRA,1
q_10_q1a_master_0489,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | SECOND / THIRD CONDITIONAL,Apply,"If he had money, he — a car.",bought,buys,would buy,will buy,C | would buy,Easy,1,ULTRA,1
q_10_q1a_master_0490,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | SECOND / THIRD CONDITIONAL,Apply,"If I were you, I — harder.",would study,will study,studied,study,A | would study,Medium,1,ULTRA,1
q_10_q1a_master_0491,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | SECOND / THIRD CONDITIONAL,Apply,"If they lived near, we — often.",met,meet,would meet,will meet,C | would meet,Medium,1,ULTRA,1
q_10_q1a_master_0492,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | SECOND / THIRD CONDITIONAL,Apply,"If you had called, I —.",would have come,will come,came,would come,A | would have come,Medium,1,ULTRA,1
q_10_q1a_master_0493,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | SECOND / THIRD CONDITIONAL,Apply,"If she had studied, she —.",passed,would pass,would have passed,will pass,C | would have passed,Medium,1,ULTRA,1
q_10_q1a_master_0494,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | SECOND / THIRD CONDITIONAL,Apply,"If we had left early, we — the bus.",would have caught,will catch,caught,would catch,A | would have caught,Medium,1,PRO,1
q_10_q1a_master_0495,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | SECOND / THIRD CONDITIONAL,Apply,"If he had listened, he — the mistake.",avoided,would avoid,would have avoided,will avoid,C | would have avoided,Hard,1,PRO,1
q_10_q1a_master_0496,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | SECOND / THIRD CONDITIONAL,Apply,"If it had rained, crops — better.",would have grown,will grow,grew,would grow,A | would have grown,Hard,1,PRO,1
sep_10_q1a_master_0027,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | SECOND CONDITIONAL,Topic,,,,,,,,,,1
q_10_q1a_master_0497,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | SECOND CONDITIONAL,Apply,"If the captain were rich, the captain ____ the poor [1].",helped,helps,would help,will help,C | would help,Medium,1,ULTRA,1
q_10_q1a_master_0498,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | SECOND CONDITIONAL,Apply,"If the manager were rich, the manager ____ the poor [2].",will help,helped,helps,would help,D | would help,Medium,1,ULTRA,1
q_10_q1a_master_0499,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | SECOND CONDITIONAL,Apply,"If the driver were rich, the driver ____ the poor [3].",would help,will help,helped,helps,A | would help,Medium,1,ULTRA,1
q_10_q1a_master_0500,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | SECOND CONDITIONAL,Apply,"If the child were rich, the child ____ the poor [4].",helps,would help,will help,helped,B | would help,Medium,1,ULTRA,1
q_10_q1a_master_0501,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | SECOND CONDITIONAL,Apply,"If the farmer were rich, the farmer ____ the poor [5].",helped,helps,would help,will help,C | would help,Medium,1,ULTRA,1
q_10_q1a_master_0502,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | SECOND CONDITIONAL,Apply,"If the student were rich, the student ____ the poor [6].",will help,helped,helps,would help,D | would help,Medium,1,ULTRA,1
q_10_q1a_master_0503,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | SECOND CONDITIONAL,Apply,"If my sister were rich, my sister ____ the poor [7].",would help,will help,helped,helps,A | would help,Medium,1,ULTRA,1
q_10_q1a_master_0504,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | SECOND CONDITIONAL,Apply,"If my brother were rich, my brother ____ the poor [8].",helps,would help,will help,helped,B | would help,Medium,1,ULTRA,1
q_10_q1a_master_0505,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | SECOND CONDITIONAL,Apply,"If the doctor were rich, the doctor ____ the poor [9].",helped,helps,would help,will help,C | would help,Medium,1,ULTRA,1
q_10_q1a_master_0506,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | SECOND CONDITIONAL,Apply,"If the teacher were rich, the teacher ____ the poor [10].",will help,helped,helps,would help,D | would help,Medium,1,ULTRA,1
q_10_q1a_master_0507,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | SECOND CONDITIONAL,Apply,"If bilal were rich, bilal ____ the poor [11].",would help,will help,helped,helps,A | would help,Medium,1,ULTRA,1
q_10_q1a_master_0508,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | SECOND CONDITIONAL,Apply,"If ayesha were rich, ayesha ____ the poor [12].",helps,would help,will help,helped,B | would help,Medium,1,ULTRA,1
q_10_q1a_master_0509,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | SECOND CONDITIONAL,Apply,"If hamza were rich, hamza ____ the poor [13].",helped,helps,would help,will help,C | would help,Medium,1,ULTRA,1
q_10_q1a_master_0510,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | SECOND CONDITIONAL,Apply,"If sara were rich, sara ____ the poor [14].",will help,helped,helps,would help,D | would help,Medium,1,ULTRA,1
q_10_q1a_master_0511,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | SECOND CONDITIONAL,Apply,"If ali were rich, ali ____ the poor [15].",would help,will help,helped,helps,A | would help,Medium,1,ULTRA,1
q_10_q1a_master_0512,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | SECOND CONDITIONAL,Apply,"If the officer were rich, the officer ____ the poor [16].",helps,would help,will help,helped,B | would help,Medium,1,ULTRA,1
q_10_q1a_master_0513,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | SECOND CONDITIONAL,Apply,"If my mother were rich, my mother ____ the poor [17].",helped,helps,would help,will help,C | would help,Medium,1,ULTRA,1
q_10_q1a_master_0514,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | SECOND CONDITIONAL,Apply,"If my father were rich, my father ____ the poor [18].",will help,helped,helps,would help,D | would help,Medium,1,ULTRA,1
q_10_q1a_master_0515,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | SECOND CONDITIONAL,Apply,"If the girl were rich, the girl ____ the poor [19].",would help,will help,helped,helps,A | would help,Medium,1,ULTRA,1
q_10_q1a_master_0516,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | SECOND CONDITIONAL,Apply,"If the boy were rich, the boy ____ the poor [20].",helps,would help,will help,helped,B | would help,Medium,1,ULTRA,1
q_10_q1a_master_0517,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | SECOND CONDITIONAL,Apply,"If the captain were rich, the captain ____ the poor [21].",helped,helps,would help,will help,C | would help,Medium,1,ULTRA,1
sep_10_q1a_master_0028,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | SUBJECT-VERB AGREEMENT,Topic,,,,,,,,,,1
q_10_q1a_master_0518,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | SUBJECT-VERB AGREEMENT,Apply,Each of the boys — ready.,is,are,were,have,A | is,Easy,1,ELITE,1
q_10_q1a_master_0519,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | SUBJECT-VERB AGREEMENT,Apply,Neither Ali nor Ahmed — absent.,were,have,is,are,C | is,Easy,1,ELITE,1
q_10_q1a_master_0520,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | SUBJECT-VERB AGREEMENT,Apply,The news — true.,is,are,were,have,A | is,Easy,1,ELITE,1
q_10_q1a_master_0521,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | SUBJECT-VERB AGREEMENT,Apply,Mathematics — my favourite subject.,were,have,is,are,C | is,Medium,1,ELITE,1
q_10_q1a_master_0522,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | SUBJECT-VERB AGREEMENT,Apply,A pair of shoes — on the floor.,is,are,were,have,A | is,Medium,1,ULTRA,1
q_10_q1a_master_0523,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | SUBJECT-VERB AGREEMENT,Apply,The students — for prizes.,is competing,competing,compete,competes,C | compete,Medium,1,ULTRA,1
q_10_q1a_master_0524,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | SUBJECT-VERB AGREEMENT,Apply,Bread and butter — his usual breakfast.,is,are,were,have,A | is,Medium,1,ULTRA,1
q_10_q1a_master_0525,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | SUBJECT-VERB AGREEMENT,Apply,One of my friends — in Multan.,living,have lived,lives,live,C | lives,Medium,1,PRO,1
q_10_q1a_master_0526,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | SUBJECT-VERB AGREEMENT,Apply,The police — investigating the case.,are,is,was,has,A | are,Hard,1,PRO,1
q_10_q1a_master_0527,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | SUBJECT-VERB AGREEMENT,Apply,Neither the teacher nor the students — late.,was,has,are,is,C | are,Hard,1,PRO,1
q_10_q1a_master_0528,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | SUBJECT-VERB AGREEMENT,Apply,One of the clothes ____ ready [1].,is,are,were,have,A | is,Medium,1,ELITE,1
q_10_q1a_master_0529,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | SUBJECT-VERB AGREEMENT,Apply,One of the dinner ____ ready [2].,have,is,are,were,B | is,Medium,1,ELITE,1
q_10_q1a_master_0530,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | SUBJECT-VERB AGREEMENT,Apply,One of the trees ____ ready [3].,were,have,is,are,C | is,Medium,1,ELITE,1
q_10_q1a_master_0531,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | SUBJECT-VERB AGREEMENT,Apply,One of the road ____ ready [4].,are,were,have,is,D | is,Medium,1,ELITE,1
q_10_q1a_master_0532,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | SUBJECT-VERB AGREEMENT,Apply,One of the report ____ ready [5].,is,are,were,have,A | is,Medium,1,ELITE,1
q_10_q1a_master_0533,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | SUBJECT-VERB AGREEMENT,Apply,One of the chapter ____ ready [6].,have,is,are,were,B | is,Medium,1,ELITE,1
q_10_q1a_master_0534,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | SUBJECT-VERB AGREEMENT,Apply,One of the a movie ____ ready [7].,were,have,is,are,C | is,Medium,1,ELITE,1
q_10_q1a_master_0535,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | SUBJECT-VERB AGREEMENT,Apply,One of the door ____ ready [8].,are,were,have,is,D | is,Medium,1,ELITE,1
